"acousticness","album","album_uri","analysis_url","artist","artist_uri","danceability","duration_ms","energy","id","instrumentalness","key","liveness","loudness","mode","name","name_uri","play_count","popularity","speechiness","tempo","time_signature","track_href","type","uri","valence"
"0.981","MCP Performs Coldplay: A Head Full of Dreams","spotify:album:32o4tzpPiMFEUc5VFllGIQ","https://api.spotify.com/v1/audio-analysis/2fEXWAvftTT1lU3GIxi50J","Molotov Cocktail Piano","spotify:artist:72fQWyXObQBgUIUejMo6js","0.514","238643","0.298","2fEXWAvftTT1lU3GIxi50J","0.946","0","0.234","-15.307","0","Hymn for the Weekend","spotify:track:2fEXWAvftTT1lU3GIxi50J","41","6","0.0436","90.004","4","https://api.spotify.com/v1/tracks/2fEXWAvftTT1lU3GIxi50J","audio_features","spotify:track:2fEXWAvftTT1lU3GIxi50J","0.375"
"0.533","How Deep Is Your Love - Single","spotify:album:6mVuGG9sblpBykl77kMphT","https://api.spotify.com/v1/audio-analysis/0viFQJsXQSygpZ80fdfnnB","Robert Bartko","spotify:artist:1FBGCUUvjqEZFQB56rDZA2","0.668","192206","0.22","0viFQJsXQSygpZ80fdfnnB","0","4","0.116","-12.106","1","How Deep Is Your Love","spotify:track:0viFQJsXQSygpZ80fdfnnB","40","0","0.104","104.338","4","https://api.spotify.com/v1/tracks/0viFQJsXQSygpZ80fdfnnB","audio_features","spotify:track:0viFQJsXQSygpZ80fdfnnB","0.376"
"0.852","A Head Full Of Dreams","spotify:album:3cfAM8b8KqJRoIzt3zLKqw","https://api.spotify.com/v1/audio-analysis/3VqiD8Yvk6bKwqS1e64PHB","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.348","60107","0.166","3VqiD8Yvk6bKwqS1e64PHB","0.915","11","0.137","-20.349","1","Colour Spectrum","spotify:track:3VqiD8Yvk6bKwqS1e64PHB","40","60","0.0377","123.576","4","https://api.spotify.com/v1/tracks/3VqiD8Yvk6bKwqS1e64PHB","audio_features","spotify:track:3VqiD8Yvk6bKwqS1e64PHB","0.0336"
"0.834","Irony","spotify:album:2U4wYbbFaKQhnyKA605JqH","https://api.spotify.com/v1/audio-analysis/0pdqUF3GbIsRtDxgBE0iXD","Sungha Jung","spotify:artist:3OpWOvjJnk86geCHrAxkHA","0.511","205320","0.202","0pdqUF3GbIsRtDxgBE0iXD","0.929","4","0.102","-15.448","0","Farewell","spotify:track:0pdqUF3GbIsRtDxgBE0iXD","40","22","0.0393","143.574","4","https://api.spotify.com/v1/tracks/0pdqUF3GbIsRtDxgBE0iXD","audio_features","spotify:track:0pdqUF3GbIsRtDxgBE0iXD","0.549"
"0.795","The Piano Guys","spotify:album:6P2EwTc87RwLx2ANZVr1JY","https://api.spotify.com/v1/audio-analysis/7xPQY7skgsujvvVyoE5lBi","The Piano Guys","spotify:artist:0jW6R8CVyVohuUJVcuweDI","0.302","309773","0.515","7xPQY7skgsujvvVyoE5lBi","0.904","2","0.079","-9.303","1","Beethoven's 5 Secrets","spotify:track:7xPQY7skgsujvvVyoE5lBi","39","60","0.0414","150.285","4","https://api.spotify.com/v1/tracks/7xPQY7skgsujvvVyoE5lBi","audio_features","spotify:track:7xPQY7skgsujvvVyoE5lBi","0.111"
"0.0044","Smoke + Mirrors (Deluxe)","spotify:album:6ecx4OFG0nlUMqAi9OXQER","https://api.spotify.com/v1/audio-analysis/5ygTySvimUjWJk9WLgMDCn","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.626","238800","0.675","5ygTySvimUjWJk9WLgMDCn","7.78E-05","3","0.213","-6.143","1","Hopeless Opus","spotify:track:5ygTySvimUjWJk9WLgMDCn","38","51","0.0347","140.099","4","https://api.spotify.com/v1/tracks/5ygTySvimUjWJk9WLgMDCn","audio_features","spotify:track:5ygTySvimUjWJk9WLgMDCn","0.596"
"0.041","Skrillex and Diplo present Jack Ü","spotify:album:6bfkwBrGYKJFk6Z4QVyjxd","https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f","Jack Ü","spotify:artist:1HxJeLhIuegM3KgvPn8sTa","0.432","250286","0.781","66hayvUbTotekKU3H4ta1f","4.21E-06","4","0.0789","-4.038","0","Where Are Ü Now (with Justin Bieber)","spotify:track:66hayvUbTotekKU3H4ta1f","37","77","0.0567","139.432","4","https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f","audio_features","spotify:track:66hayvUbTotekKU3H4ta1f","0.197"
"0.122","Guru (Original Motion Picture Soundtrack)","spotify:album:6kWI9GDPhMhaGNo80Q1XT5","https://api.spotify.com/v1/audio-analysis/0hp4qW1zgKnBBiyyAdW3Sz","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.746","362027","0.565","0hp4qW1zgKnBBiyyAdW3Sz","0.000286","4","0.0904","-8.993","0","Mayya","spotify:track:0hp4qW1zgKnBBiyyAdW3Sz","36","25","0.101","100.972","4","https://api.spotify.com/v1/tracks/0hp4qW1zgKnBBiyyAdW3Sz","audio_features","spotify:track:0hp4qW1zgKnBBiyyAdW3Sz","0.462"
"0.023","21","spotify:album:1azUkThwd2HfUDdeNeT147","https://api.spotify.com/v1/audio-analysis/4ThTvhGNae80mrLsMzs4Hb","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY","0.706","277947","0.569","4ThTvhGNae80mrLsMzs4Hb","0","0","0.0731","-7.044","0","He Won't Go","spotify:track:4ThTvhGNae80mrLsMzs4Hb","36","57","0.0861","159.824","4","https://api.spotify.com/v1/tracks/4ThTvhGNae80mrLsMzs4Hb","audio_features","spotify:track:4ThTvhGNae80mrLsMzs4Hb","0.71"
"0.034","24K Magic","spotify:album:4PgleR09JVnm3zY1fW3XBA","https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P","Bruno Mars","spotify:artist:0du5cEVh5yTK9QJze8zA0C","0.818","225983","0.803","6b8Be6ljOzmkOmFslEb23P","0","1","0.153","-4.282","1","24K Magic","spotify:track:6b8Be6ljOzmkOmFslEb23P","36","82","0.0797","106.97","4","https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P","audio_features","spotify:track:6b8Be6ljOzmkOmFslEb23P","0.632"
"0.0222","Unbroken (Original Motion Picture Soundtrack)","spotify:album:0uuZrEIgmnp4tQ3VkNLXAc","https://api.spotify.com/v1/audio-analysis/1byIZa6CFerX5WXShwqAvf","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.35","235343","0.572","1byIZa6CFerX5WXShwqAvf","0.0214","5","0.146","-8.399","1","Miracles","spotify:track:1byIZa6CFerX5WXShwqAvf","35","65","0.0253","93.013","4","https://api.spotify.com/v1/tracks/1byIZa6CFerX5WXShwqAvf","audio_features","spotify:track:1byIZa6CFerX5WXShwqAvf","0.109"
"0.163","X & Y","spotify:album:4E7bV0pzG0LciBSWTszra6","https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.209","295533","0.418","7LVHVU3tWfcxj5aiPFEW4Q","0.00195","3","0.113","-8.74","1","Fix You","spotify:track:7LVHVU3tWfcxj5aiPFEW4Q","35","81","0.0338","138.265","4","https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q","audio_features","spotify:track:7LVHVU3tWfcxj5aiPFEW4Q","0.123"
"0.072","Smoke + Mirrors (Deluxe)","spotify:album:6ecx4OFG0nlUMqAi9OXQER","https://api.spotify.com/v1/audio-analysis/1lgN0A2Vki2FTON5PYq42m","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.361","170067","0.855","1lgN0A2Vki2FTON5PYq42m","0.00163","4","0.243","-6.145","0","Warriors","spotify:track:1lgN0A2Vki2FTON5PYq42m","35","70","0.0708","77.998","4","https://api.spotify.com/v1/tracks/1lgN0A2Vki2FTON5PYq42m","audio_features","spotify:track:1lgN0A2Vki2FTON5PYq42m","0.307"
"0.348","25","spotify:album:0K4pIOOsfJ9lK8OjrZfXzd","https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY","0.381","290907","0.594","7IWkJwX9C0J7tHurTD7ViL","0","3","0.0925","-5.97","1","When We Were Young","spotify:track:7IWkJwX9C0J7tHurTD7ViL","34","72","0.0486","143.86","4","https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL","audio_features","spotify:track:7IWkJwX9C0J7tHurTD7ViL","0.273"
"0.633","Back To Bedlam","spotify:album:1ekaxA9Q5GzUPCepx4wzMF","https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k","James Blunt","spotify:artist:7KMqksf0UMdyA0UCf4R3ux","0.675","209493","0.479","0vg4WnUWvze6pBOJDTq99k","1.76E-05","0","0.088","-9.87","0","You're Beautiful","spotify:track:0vg4WnUWvze6pBOJDTq99k","34","77","0.0278","81.998","4","https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k","audio_features","spotify:track:0vg4WnUWvze6pBOJDTq99k","0.454"
"0.0688","The Fault In Our Stars: Music From The Motion Picture","spotify:album:7bXOViTvx6EHXuYFuI2yfj","https://api.spotify.com/v1/audio-analysis/11N58AwI4g2GlBaHEiZdmk","Charli XCX","spotify:artist:25uiPmTg16RbhZWAqwLBy5","0.675","169293","0.812","11N58AwI4g2GlBaHEiZdmk","0.00062","4","0.336","-4.309","1","Boom Clap","spotify:track:11N58AwI4g2GlBaHEiZdmk","32","53","0.0566","92.013","4","https://api.spotify.com/v1/tracks/11N58AwI4g2GlBaHEiZdmk","audio_features","spotify:track:11N58AwI4g2GlBaHEiZdmk","0.64"
"0.0485","A Head Full Of Dreams","spotify:album:3cfAM8b8KqJRoIzt3zLKqw","https://api.spotify.com/v1/audio-analysis/31L9yLXSj6LpCFupyMV6CR","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.48","405320","0.718","31L9yLXSj6LpCFupyMV6CR","0.000343","7","0.102","-5.461","1","Up&Up","spotify:track:31L9yLXSj6LpCFupyMV6CR","32","72","0.0603","163.987","4","https://api.spotify.com/v1/tracks/31L9yLXSj6LpCFupyMV6CR","audio_features","spotify:track:31L9yLXSj6LpCFupyMV6CR","0.252"
"0.0498","Memories...Do Not Open","spotify:album:4JPguzRps3kuWDD5GS6oXr","https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW","The Chainsmokers","spotify:artist:69GGBxA162lTqCwzJG5jLp","0.617","247160","0.635","6RUKPb4LETWmmr3iAEQktW","1.44E-05","11","0.164","-6.769","0","Something Just Like This","spotify:track:6RUKPb4LETWmmr3iAEQktW","31","86","0.0317","103.019","4","https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW","audio_features","spotify:track:6RUKPb4LETWmmr3iAEQktW","0.446"
"0.271","A Head Full Of Dreams","spotify:album:3cfAM8b8KqJRoIzt3zLKqw","https://api.spotify.com/v1/audio-analysis/7fJFDK6XjYsXcMKNHESbot","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.484","267533","0.735","7fJFDK6XjYsXcMKNHESbot","7.49E-06","0","0.0853","-5.125","1","Fun (feat. Tove Lo)","spotify:track:7fJFDK6XjYsXcMKNHESbot","31","66","0.0354","134.028","4","https://api.spotify.com/v1/tracks/7fJFDK6XjYsXcMKNHESbot","audio_features","spotify:track:7fJFDK6XjYsXcMKNHESbot","0.217"
"0.0479","Smoke + Mirrors","spotify:album:0gmsXcmrcnxdZBrD5EyJEL","https://api.spotify.com/v1/audio-analysis/2iIb73Qn02LsZwpW8RJUxh","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.64","201800","0.542","2iIb73Qn02LsZwpW8RJUxh","0.0439","8","0.208","-8.683","1","Friction","spotify:track:2iIb73Qn02LsZwpW8RJUxh","31","58","0.0398","103.863","4","https://api.spotify.com/v1/tracks/2iIb73Qn02LsZwpW8RJUxh","audio_features","spotify:track:2iIb73Qn02LsZwpW8RJUxh","0.272"
"0.141","We The Generation (Deluxe Edition)","spotify:album:0sztwpDG0COJ1HoJRD74bn","https://api.spotify.com/v1/audio-analysis/38ismoqQYn75ruDSQ2Jtx8","Rudimental","spotify:artist:4WN5naL3ofxrVBgFpguzKo","0.669","242440","0.747","38ismoqQYn75ruDSQ2Jtx8","0","6","0.185","-7.108","1","Lay It All On Me (feat. Ed Sheeran)","spotify:track:38ismoqQYn75ruDSQ2Jtx8","31","44","0.0428","122.531","4","https://api.spotify.com/v1/tracks/38ismoqQYn75ruDSQ2Jtx8","audio_features","spotify:track:38ismoqQYn75ruDSQ2Jtx8","0.483"
"0.387","Lagaan (Original Motion Picture Soundtrack)","spotify:album:1emmJiAJRnSYETup4o1UsM","https://api.spotify.com/v1/audio-analysis/4en5tvZ1hIvSGGoRPjIdJE","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.627","407800","0.408","4en5tvZ1hIvSGGoRPjIdJE","0","2","0.126","-7.793","1","Mitwa","spotify:track:4en5tvZ1hIvSGGoRPjIdJE","31","36","0.0988","172.006","4","https://api.spotify.com/v1/tracks/4en5tvZ1hIvSGGoRPjIdJE","audio_features","spotify:track:4en5tvZ1hIvSGGoRPjIdJE","0.694"
"0.00218","I (Original Motion Picture Soundtrack)","spotify:album:1fYpftlxL5gVVKIz8kZ8lr","https://api.spotify.com/v1/audio-analysis/1LlFJKCWj1G9mK0lBiYLk2","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.547","282710","0.877","1LlFJKCWj1G9mK0lBiYLk2","0.0233","11","0.336","-5.306","1","Ladio","spotify:track:1LlFJKCWj1G9mK0lBiYLk2","30","27","0.0406","134.916","4","https://api.spotify.com/v1/tracks/1LlFJKCWj1G9mK0lBiYLk2","audio_features","spotify:track:1LlFJKCWj1G9mK0lBiYLk2","0.55"
"0.0472","This Is Acting (Deluxe Version)","spotify:album:2eV6DIPDnGl1idcjww6xyX","https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","0.628","211667","0.698","3S4px9f4lceWdKf0gWciFu","0.00143","6","0.0907","-5.608","0","Cheap Thrills","spotify:track:3S4px9f4lceWdKf0gWciFu","30","74","0.105","89.976","4","https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu","audio_features","spotify:track:3S4px9f4lceWdKf0gWciFu","0.732"
"0.892","21","spotify:album:1azUkThwd2HfUDdeNeT147","https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY","0.559","285040","0.33","4kflIGfjdZJW4ot2ioixTB","0","9","0.0975","-8.251","1","Someone Like You","spotify:track:4kflIGfjdZJW4ot2ioixTB","29","77","0.0285","135.109","4","https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB","audio_features","spotify:track:4kflIGfjdZJW4ot2ioixTB","0.285"
"0.0153","Dangerous Woman","spotify:album:3OZgEywV4krCZ814pTJWr7","https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5","Ariana Grande","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","0.636","244453","0.728","2meEiZKWkiN28gITzFwQo5","1.46E-06","9","0.154","-5.871","1","Into You","spotify:track:2meEiZKWkiN28gITzFwQo5","29","74","0.0999","107.986","4","https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5","audio_features","spotify:track:2meEiZKWkiN28gITzFwQo5","0.384"
"0.995","Amazing Brass","spotify:album:3zhYIa46mhn1ukpCARLoHf","https://api.spotify.com/v1/audio-analysis/3yU1WRQSTDXMSYO1SegW48","Canadian Brass","spotify:artist:51LdwFHCk1yoK1jELZ4VOu","0.488","161947","0.0943","3yU1WRQSTDXMSYO1SegW48","0.944","5","0.12","-12.699","1","My Melancholy Baby","spotify:track:3yU1WRQSTDXMSYO1SegW48","29","4","0.0542","117.858","1","https://api.spotify.com/v1/tracks/3yU1WRQSTDXMSYO1SegW48","audio_features","spotify:track:3yU1WRQSTDXMSYO1SegW48","0.21"
"0.0115","OK Jaanu (Original Motion Picture Soundtrack)","spotify:album:3Ha8CM9px7D2fn25K4ijl6","https://api.spotify.com/v1/audio-analysis/7heMX7gyHP0mhTlNgd7Lxd","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.721","179658","0.65","7heMX7gyHP0mhTlNgd7Lxd","0.000137","0","0.34","-6.95","0","The Humma Song","spotify:track:7heMX7gyHP0mhTlNgd7Lxd","28","45","0.136","130.491","5","https://api.spotify.com/v1/tracks/7heMX7gyHP0mhTlNgd7Lxd","audio_features","spotify:track:7heMX7gyHP0mhTlNgd7Lxd","0.391"
"0.254","Yuva (Original Motion Picture Soundtrack)","spotify:album:2a1tA1wyFkHwHIxRQND6t6","https://api.spotify.com/v1/audio-analysis/5LzmYHo42zKB2NZR69SIst","Shaheen","spotify:artist:5s9XGJWKOPCNelPtpUdRtA","0.734","240653","0.938","5LzmYHo42zKB2NZR69SIst","0.957","11","0.191","-7.907","1","Dol Dol","spotify:track:5LzmYHo42zKB2NZR69SIst","28","17","0.0767","180.036","4","https://api.spotify.com/v1/tracks/5LzmYHo42zKB2NZR69SIst","audio_features","spotify:track:5LzmYHo42zKB2NZR69SIst","0.928"
"0.456","A Head Full Of Dreams","spotify:album:3cfAM8b8KqJRoIzt3zLKqw","https://api.spotify.com/v1/audio-analysis/5qfZRNjt2TkHEL12r3sDEU","Coldplay","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","0.535","282693","0.445","5qfZRNjt2TkHEL12r3sDEU","0.0677","4","0.112","-9.155","1","Everglow","spotify:track:5qfZRNjt2TkHEL12r3sDEU","28","73","0.0292","146.099","4","https://api.spotify.com/v1/tracks/5qfZRNjt2TkHEL12r3sDEU","audio_features","spotify:track:5qfZRNjt2TkHEL12r3sDEU","0.136"
"0.877","x (Wembley Edition)","spotify:album:6NoBzYmh5gUusGPCfg0pct","https://api.spotify.com/v1/audio-analysis/0A2J5TumCpT4aJVvQHNEQW","Ed Sheeran","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","0.464","252760","0.321","0A2J5TumCpT4aJVvQHNEQW","0","2","0.0789","-11.12","1","One","spotify:track:0A2J5TumCpT4aJVvQHNEQW","28","53","0.0418","93.528","4","https://api.spotify.com/v1/tracks/0A2J5TumCpT4aJVvQHNEQW","audio_features","spotify:track:0A2J5TumCpT4aJVvQHNEQW","0.306"
"0.978","Yo-Yo Ma Plays Ennio Morricone (Remastered)","spotify:album:1ZReq7RYxh0d0IqLONfBHk","https://api.spotify.com/v1/audio-analysis/4tZIHyRe46VpgRYMJWcqPO","Ennio Morricone","spotify:artist:1nIUhcKHnK6iyumRyoV68C","0.161","192067","0.261","4tZIHyRe46VpgRYMJWcqPO","0.902","2","0.134","-13.907","1","The Mission: Gabriel's Oboe","spotify:track:4tZIHyRe46VpgRYMJWcqPO","28","57","0.0376","70.282","5","https://api.spotify.com/v1/tracks/4tZIHyRe46VpgRYMJWcqPO","audio_features","spotify:track:4tZIHyRe46VpgRYMJWcqPO","0.0477"
"0.953","21","spotify:album:1azUkThwd2HfUDdeNeT147","https://api.spotify.com/v1/audio-analysis/6jL1DEdjmOa27inIgU088B","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY","0.411","228213","0.267","6jL1DEdjmOa27inIgU088B","0","0","0.167","-8.484","1","Take It All","spotify:track:6jL1DEdjmOa27inIgU088B","27","57","0.031","137.801","4","https://api.spotify.com/v1/tracks/6jL1DEdjmOa27inIgU088B","audio_features","spotify:track:6jL1DEdjmOa27inIgU088B","0.303"
"0.0716","Know-It-All (Deluxe)","spotify:album:3rDbA12I5duZnlwakqDdZa","https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ","Alessia Cara","spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","0.375","199453","0.822","1wYZZtamWTQAoj8B812uKQ","0","0","0.0694","-4.029","1","Here","spotify:track:1wYZZtamWTQAoj8B812uKQ","27","69","0.167","123.363","4","https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ","audio_features","spotify:track:1wYZZtamWTQAoj8B812uKQ","0.353"
"0.0192","Hypnotised - Single","spotify:album:4ErIV6wwQyHeF7PRQEqP1D","https://api.spotify.com/v1/audio-analysis/7sHy5HUzbJrfgtjnG8aDM7","Otnovsky","spotify:artist:5YWje7BkInqKON0QqgknJB","0.659","342000","0.915","7sHy5HUzbJrfgtjnG8aDM7","0.0965","5","0.752","-5.958","0","Hypnotised","spotify:track:7sHy5HUzbJrfgtjnG8aDM7","27","1","0.0551","120.013","4","https://api.spotify.com/v1/tracks/7sHy5HUzbJrfgtjnG8aDM7","audio_features","spotify:track:7sHy5HUzbJrfgtjnG8aDM7","0.144"
"0.00782","Evolve","spotify:album:51s30K7a36ORx6AAaPBRRY","https://api.spotify.com/v1/audio-analysis/5VnDkUNyX6u5Sk0yZiP8XB","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.604","187147","0.826","5VnDkUNyX6u5Sk0yZiP8XB","0.15","0","0.154","-4.804","1","Thunder","spotify:track:5VnDkUNyX6u5Sk0yZiP8XB","27","86","0.0434","167.985","4","https://api.spotify.com/v1/tracks/5VnDkUNyX6u5Sk0yZiP8XB","audio_features","spotify:track:5VnDkUNyX6u5Sk0yZiP8XB","0.241"
"0.491","Rainbow","spotify:album:1IYVB8NfiRqhdZlTxjspNh","https://api.spotify.com/v1/audio-analysis/0jdny0dhgjUwoIp5GkqEaA","Kesha","spotify:artist:6LqNN22kT3074XbTVUrhzX","0.576","230267","0.39","0jdny0dhgjUwoIp5GkqEaA","0","10","0.111","-7.202","1","Praying","spotify:track:0jdny0dhgjUwoIp5GkqEaA","27","76","0.0297","73.433","4","https://api.spotify.com/v1/tracks/0jdny0dhgjUwoIp5GkqEaA","audio_features","spotify:track:0jdny0dhgjUwoIp5GkqEaA","0.319"
"0.0166","Melodrama","spotify:album:4oCGmYsAQOWt2ACWTpNUU6","https://api.spotify.com/v1/audio-analysis/3I4QOvltiKcMu3xmnQjEct","Lorde","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","0.598","234653","0.731","3I4QOvltiKcMu3xmnQjEct","1.58E-05","9","0.0794","-7.776","1","Green Light","spotify:track:3I4QOvltiKcMu3xmnQjEct","27","72","0.106","128.851","4","https://api.spotify.com/v1/tracks/3I4QOvltiKcMu3xmnQjEct","audio_features","spotify:track:3I4QOvltiKcMu3xmnQjEct","0.229"
"0.341","Red Pill Blues (Deluxe)","spotify:album:1qvLKCq4Xh355Fq0VswCpH","https://api.spotify.com/v1/audio-analysis/3PGdPUMdUg7a3Tgr5gkfKK","Maroon 5","spotify:artist:04gDigrS5kc9YWfZHwBETP","0.776","214265","0.62","3PGdPUMdUg7a3Tgr5gkfKK","0","7","0.0978","-6.198","1","Don't Wanna Know (feat. Kendrick Lamar)","spotify:track:3PGdPUMdUg7a3Tgr5gkfKK","27","74","0.067","100.025","4","https://api.spotify.com/v1/tracks/3PGdPUMdUg7a3Tgr5gkfKK","audio_features","spotify:track:3PGdPUMdUg7a3Tgr5gkfKK","0.427"
"0.0464","Vande Mataram","spotify:album:7zFbzmYGeZeIoplDTADF0Z","https://api.spotify.com/v1/audio-analysis/6dlAJujcKdtFO2xz1yM8j0","A.R. Rahman","spotify:artist:1mYsTxnqsietFxj1OgoGbG","0.712","335973","0.472","6dlAJujcKdtFO2xz1yM8j0","0.000343","9","0.244","-16.491","1","Gurus of Peace","spotify:track:6dlAJujcKdtFO2xz1yM8j0","26","15","0.0391","109.056","4","https://api.spotify.com/v1/tracks/6dlAJujcKdtFO2xz1yM8j0","audio_features","spotify:track:6dlAJujcKdtFO2xz1yM8j0","0.751"
"0.0519","Stories","spotify:album:7dqftJ3kas6D0VAdmt3k3V","https://api.spotify.com/v1/audio-analysis/260jSxvzkFt71ksvkcy2ke","Avicii","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","0.618","232760","0.665","260jSxvzkFt71ksvkcy2ke","0.00065","7","0.102","-7.147","1","Broken Arrows","spotify:track:260jSxvzkFt71ksvkcy2ke","26","55","0.048","115.969","4","https://api.spotify.com/v1/tracks/260jSxvzkFt71ksvkcy2ke","audio_features","spotify:track:260jSxvzkFt71ksvkcy2ke","0.335"
"0.865","Dead Funny Compilation Vol.1","spotify:album:6lVcEZeqPKR8gRlhRcJVsR","https://api.spotify.com/v1/audio-analysis/3FJlcpseH1HxUGk8RMl44v","asoboys","spotify:artist:3dzdlH2oDi7LuI92DfAShz","0.678","205760","0.465","3FJlcpseH1HxUGk8RMl44v","0.949","3","0.0741","-7.447","1","In My Place (Acoustic)","spotify:track:3FJlcpseH1HxUGk8RMl44v","26","0","0.0345","111.94","3","https://api.spotify.com/v1/tracks/3FJlcpseH1HxUGk8RMl44v","audio_features","spotify:track:3FJlcpseH1HxUGk8RMl44v","0.402"
"0.986","Lullaby Renditions of Coldplay - A Head Full of Dreams","spotify:album:0Spzus3z4Er663Y15HzrEr","https://api.spotify.com/v1/audio-analysis/2zdtEidqG3O2XFwyEkpYir","Baby Rockstar","spotify:artist:15iMtJbJKXK6CtYwhg1oTR","0.693","296308","0.12","2zdtEidqG3O2XFwyEkpYir","0.669","3","0.119","-13.705","1","Army of One","spotify:track:2zdtEidqG3O2XFwyEkpYir","26","1","0.0511","120.062","4","https://api.spotify.com/v1/tracks/2zdtEidqG3O2XFwyEkpYir","audio_features","spotify:track:2zdtEidqG3O2XFwyEkpYir","0.163"
"0.399","Smoke + Mirrors","spotify:album:0gmsXcmrcnxdZBrD5EyJEL","https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ","Imagine Dragons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","0.554","192707","0.651","15DrrIod12Tc2IoMaHiwlQ","0.000418","1","0.208","-8.193","1","I Bet My Life","spotify:track:15DrrIod12Tc2IoMaHiwlQ","26","63","0.0419","107.912","4","https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ","audio_features","spotify:track:15DrrIod12Tc2IoMaHiwlQ","0.581"
"0.21","Kannathil Muthamittal (Original Motion Picture Soundtrack)","spotify:album:6LuHNhlk9aftClni3vMS8w","https://api.spotify.com/v1/audio-analysis/1J980KHMbQCtq7bg2vBwlD","P. Jayachandran","spotify:artist:2HujlDCi1ggnUSdfgipUxE","0.656","397947","0.55","1J980KHMbQCtq7bg2vBwlD","1.17E-05","7","0.109","-11.452","1","Kannathil Muthamittal","spotify:track:1J980KHMbQCtq7bg2vBwlD","26","30","0.0308","103.984","4","https://api.spotify.com/v1/tracks/1J980KHMbQCtq7bg2vBwlD","audio_features","spotify:track:1J980KHMbQCtq7bg2vBwlD","0.492"
"0.0102","Pablo Honey","spotify:album:6400dnyeDyD2mIFHfkwHXN","https://api.spotify.com/v1/audio-analysis/6b2oQwSGFkzsMtQruIWm2p","Radiohead","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","0.515","238640","0.43","6b2oQwSGFkzsMtQruIWm2p","0.000141","7","0.129","-9.935","1","Creep","spotify:track:6b2oQwSGFkzsMtQruIWm2p","26","79","0.0369","91.841","4","https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p","audio_features","spotify:track:6b2oQwSGFkzsMtQruIWm2p","0.104"
